op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
732,scan,6408,50,5000,5591,0,0
733,scan,16,50,5000,3948,0,0
734,scan,124351,50,5000,174077,1,1
735,scan,365,50,5000,4268,0,0
736,scan,81861,50,5000,7064,0,1
737,scan,21487,50,5000,5320,0,0
738,scan,2813,50,5000,5460,0,0
739,scan,1955,50,5000,4298,0,0
740,scan,19,50,5000,3967,0,0
741,scan,1122,50,5000,4028,0,0
742,scan,20,50,5000,3947,0,0
743,scan,161,50,5000,3927,0,0
744,scan,7,50,5000,3887,0,0
745,scan,1,50,5000,3857,0,0
746,scan,1,50,5000,3877,0,0
747,scan,2495,50,5000,5571,0,0
748,scan,243836,50,5000,182974,1,0
749,scan,181159,50,5000,174468,1,0
750,scan,165,50,5000,4027,0,0
751,scan,165996,50,5000,177063,1,0
752,scan,68,50,5000,4097,0,0
753,scan,32,50,5000,3908,0,0
754,scan,18,50,5000,3968,0,0
755,scan,2,50,5000,3907,0,0
756,scan,8010,50,5000,5540,0,0
757,scan,902,50,5000,4538,0,0
758,scan,1743,50,5000,4699,0,0
759,scan,24831,50,5000,16391,0,1
760,scan,1,50,5000,3908,0,0
761,scan,1018,50,5000,5300,0,0
762,scan,1,50,5000,3968,0,0
763,scan,1,50,5000,3868,0,0
764,scan,10,50,5000,3918,0,0
765,scan,2,50,5000,3877,0,0
766,scan,235061,50,5000,126247,1,0
767,scan,77,50,5000,4167,0,0
768,scan,173886,50,5000,172244,1,0
769,scan,415003,50,5000,180619,1,0
770,scan,1,50,5000,4028,0,0
771,scan,307505,50,5000,174879,1,0
772,scan,109025,50,5000,184136,1,0
773,scan,14,50,5000,4017,0,0
774,scan,43067,50,5000,5611,0,0
775,scan,27,50,5000,3988,0,0
776,scan,1836,50,5000,4127,0,0
777,scan,80552,50,5000,148820,1,0
778,scan,15713,50,5000,122520,1,1
779,scan,39,50,5000,3937,0,0
780,scan,88,50,5000,4078,0,0
781,scan,22,50,5000,3958,0,0
782,scan,75,50,5000,3947,0,0
783,scan,1,50,5000,3937,0,0
784,scan,626,50,5000,4949,0,0
785,scan,2,50,5000,3907,0,0
786,scan,46,50,5000,3947,0,0
787,scan,459,50,5000,4038,0,0
788,scan,4,50,5000,3887,0,0
789,scan,590764,50,5000,335320,2,0
790,scan,127,50,5000,4137,0,0
791,scan,4,50,5000,3908,0,0
792,scan,26990,50,5000,5360,0,0
793,scan,22,50,5000,3948,0,0
794,scan,5,50,5000,3898,0,0
795,scan,58841,50,5000,155181,1,0
796,scan,2,50,5000,4068,0,0
797,scan,1,50,5000,3908,0,0
798,scan,170821,50,5000,180680,1,0
799,scan,76518,50,5000,7354,0,1
800,scan,3545,50,5000,5390,0,0
801,scan,2,50,5000,3957,0,0
802,scan,80663,50,5000,8827,0,0
803,scan,5042,50,5000,5790,0,0
804,scan,2,50,5000,3918,0,0
805,scan,50552,50,5000,173747,1,0
806,scan,68101,50,5000,7273,0,1
807,scan,349,50,5000,4078,0,0
808,scan,17,50,5000,3967,0,0
809,scan,402314,50,5000,188414,1,1
810,scan,8,50,5000,4097,0,0
811,scan,11365,50,5000,6032,0,0
812,scan,2554,50,5000,5010,0,0
813,scan,5217,50,5000,5289,0,0
814,scan,26,50,5000,3988,0,0
815,scan,5,50,5000,3928,0,0
816,scan,2,50,5000,3927,0,0
817,scan,11507,50,5000,4939,0,0
818,scan,82244,50,5000,5520,0,0
819,scan,140,50,5000,3997,0,0
820,scan,6700,50,5000,4899,0,0
821,scan,16,50,5000,3947,0,0
822,scan,1248,50,5000,4859,0,0
823,scan,339,50,5000,4078,0,0
824,scan,94,50,5000,3937,0,0
825,scan,1743,50,5000,3977,0,0
826,scan,1913,50,5000,4568,0,0
827,scan,20,50,5000,3928,0,0
828,scan,136,50,5000,3958,0,0
829,scan,1,50,5000,3867,0,0
830,scan,133,50,5000,3937,0,0
831,scan,30,50,5000,3937,0,0
832,scan,2533,50,5000,4388,0,0
833,scan,476384,50,5000,343996,2,0
834,scan,15839,50,5000,6482,0,1
835,scan,170,50,5000,4038,0,0
836,scan,145362,50,5000,5770,0,0
837,scan,10931,50,5000,5511,0,0
838,scan,5,50,5000,3928,0,0
839,scan,4,50,5000,3897,0,0
840,scan,253824,50,5000,169097,1,0
841,scan,5612,50,5000,7825,0,1
842,scan,13,50,5000,3957,0,0
843,scan,111,50,5000,3987,0,0
844,scan,75,50,5000,3938,0,0
845,scan,6,50,5000,3868,0,0
846,scan,52901,50,5000,168808,1,1
847,scan,1,50,5000,4078,0,0
848,scan,1177,50,5000,4889,0,0
849,scan,11,50,5000,3897,0,0
850,scan,18650,50,5000,6111,0,0
851,scan,105284,50,5000,163718,1,0
852,scan,1482,50,5000,5740,0,0
853,scan,56,50,5000,4018,0,0
854,scan,21493,50,5000,4318,0,0
855,scan,166225,50,5000,6202,0,1
856,scan,4123,50,5000,6813,0,1
857,scan,5337,50,5000,5130,0,0
858,scan,78,50,5000,4087,0,0
859,scan,4,50,5000,3887,0,0
860,scan,1,50,5000,3898,0,0
861,scan,150171,50,5000,158669,1,0
862,scan,3,50,5000,4048,0,0
863,scan,49749,50,5000,140023,1,0
864,scan,211232,50,5000,6201,0,0
865,scan,1747,50,5000,4018,0,0
866,scan,8065,50,5000,5300,0,0
867,scan,62,50,5000,3948,0,0
868,scan,48679,50,5000,5360,0,0
869,scan,292,50,5000,4268,0,0
870,scan,426900,50,5000,5901,0,0
871,scan,17,50,5000,3958,0,0
872,scan,265479,50,5000,168096,1,0
873,scan,2,50,5000,3917,0,0
874,scan,52405,50,5000,156985,1,0
875,scan,57,50,5000,4178,0,0
876,scan,3184,50,5000,4899,0,0
877,scan,464925,50,5000,167034,1,1
878,scan,4,50,5000,3948,0,0
879,scan,53271,50,5000,5981,0,0
880,scan,21,50,5000,3997,0,0
881,scan,8,50,5000,4458,0,0
882,scan,1964,50,5000,4047,0,0
883,scan,33,50,5000,6432,0,0
884,scan,226,50,5000,5611,0,0
885,scan,8,50,5000,3948,0,0
886,scan,61,50,5000,4008,0,0
887,scan,232456,50,5000,185458,1,0
888,scan,84,50,5000,4178,0,0
889,scan,63316,50,5000,10599,0,1
890,scan,61826,50,5000,5310,0,0
891,scan,62863,50,5000,7745,0,1
892,scan,635,50,5000,4509,0,0
893,scan,323390,50,5000,172363,1,0
894,scan,5,50,5000,3928,0,0
895,scan,148357,50,5000,177063,1,0
896,scan,3686,50,5000,5510,0,0
897,scan,6,50,5000,3928,0,0
898,scan,40009,50,5000,7394,0,1
899,scan,1911,50,5000,4198,0,0
900,scan,492188,50,5000,338796,2,0
901,scan,18673,50,5000,4639,0,0
902,scan,4250,50,5000,5089,0,0
903,scan,335159,50,5000,174678,1,0
904,scan,3524,50,5000,5260,0,0
905,scan,291,50,5000,4228,0,0
906,scan,92530,50,5000,165801,1,0
907,scan,12329,50,5000,5931,0,0
908,scan,34387,50,5000,7334,0,1
909,scan,2,50,5000,3917,0,0
910,scan,18355,50,5000,5079,0,0
911,scan,1185,50,5000,4108,0,0
912,scan,5,50,5000,3887,0,0
913,scan,3219,50,5000,4538,0,0
914,scan,30964,50,5000,159690,1,0
915,scan,53397,50,5000,5120,0,0
916,scan,12985,50,5000,5731,0,0
917,scan,121763,50,5000,177223,1,0
918,scan,6,50,5000,4087,0,0
919,scan,1846,50,5000,4479,0,0
920,scan,4,50,5000,3908,0,0
921,scan,46461,50,5000,4999,0,0
922,scan,131,50,5000,3927,0,0
923,scan,5,50,5000,3887,0,0
924,scan,3,50,5000,3897,0,0
925,scan,66373,50,5000,6652,0,1
926,scan,2566,50,5000,4268,0,0
927,scan,9325,50,5000,7895,0,1
928,scan,3,50,5000,3887,0,0
929,scan,116,50,5000,4017,0,0
930,scan,378,50,5000,4007,0,0
931,scan,128,50,5000,3987,0,0
932,scan,1062,50,5000,4538,0,0
933,scan,65070,50,5000,169459,1,0
934,scan,58407,50,5000,5700,0,0
935,scan,4,50,5000,3917,0,0
936,scan,5,50,5000,3908,0,0
937,scan,3015,50,5000,4308,0,0
938,scan,8067,50,5000,4058,0,0
939,scan,152514,50,5000,6502,0,1
940,scan,573,50,5000,4678,0,0
941,scan,90,50,5000,4067,0,0
942,scan,6,50,5000,3918,0,0
943,scan,120,50,5000,4088,0,0
944,scan,32,50,5000,3917,0,0
945,scan,103007,50,5000,7845,0,1
946,scan,162180,50,5000,150944,1,0
947,scan,2,50,5000,4057,0,0
948,scan,3678,50,5000,4629,0,0
949,scan,442,50,5000,3997,0,0
950,scan,122,50,5000,4008,0,0
951,scan,8,50,5000,3918,0,0
952,scan,52,50,5000,3978,0,0
953,scan,31,50,5000,3967,0,0
954,scan,2,50,5000,3867,0,0
955,scan,171102,50,5000,6552,0,1
956,scan,146481,50,5000,168988,1,0
957,scan,2631,50,5000,4980,0,0
958,scan,18755,50,5000,7064,0,1
959,scan,66,50,5000,3977,0,0
960,scan,156214,50,5000,173576,1,0
961,scan,54,50,5000,4088,0,0
962,scan,2996,50,5000,4799,0,0
963,scan,14640,50,5000,5701,0,0
964,scan,1,50,5000,3897,0,0
965,scan,746,50,5000,4678,0,0
966,scan,13405,50,5000,7264,0,1
967,scan,25825,50,5000,135665,1,0
968,scan,337,50,5000,4098,0,0
969,scan,22,50,5000,4027,0,0
970,scan,84,50,5000,4128,0,0
971,scan,3,50,5000,3907,0,0
972,scan,11,50,5000,3907,0,0
973,scan,82432,50,5000,148810,1,0
974,scan,12504,50,5000,5210,0,0
975,scan,5,50,5000,3947,0,0
976,scan,1,50,5000,3907,0,0
977,scan,1,50,5000,3867,0,0
978,scan,373570,50,5000,174558,1,0
979,scan,8593,50,5000,5320,0,0
980,scan,128751,50,5000,175971,1,1
981,scan,217,50,5000,4107,0,0
982,scan,870,50,5000,4779,0,0
983,scan,10130,50,5000,5731,0,0
984,scan,1440,50,5000,5050,0,0
985,scan,940,50,5000,4187,0,0
986,scan,24,50,5000,3988,0,0
987,scan,3022,50,5000,4308,0,0
988,scan,10342,50,5000,5661,0,0
989,scan,14,50,5000,3967,0,0
990,scan,2,50,5000,3887,0,0
991,scan,108,50,5000,4088,0,0
992,scan,1183,50,5000,3988,0,0
993,scan,6,50,5000,3877,0,0
994,scan,35,50,5000,3917,0,0
995,scan,168,50,5000,3947,0,0
996,scan,6,50,5000,3877,0,0
997,scan,3,50,5000,3877,0,0
998,scan,67,50,5000,3907,0,0
999,scan,709,50,5000,4388,0,0
1000,scan,43,50,5000,3928,0,0
