op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
93,scan,1,50,5000,3937,0,0
94,scan,460,50,5000,5270,0,0
95,scan,5759,50,5000,175149,1,0
96,scan,3,50,5000,3977,0,0
97,scan,83804,50,5000,176712,1,2
98,scan,51,50,5000,4118,0,0
99,scan,33,50,5000,3897,0,0
100,scan,2,50,5000,3897,0,0
101,scan,175,50,5000,4148,0,0
102,scan,1,50,5000,3898,0,0
103,scan,15163,50,5000,175570,1,0
104,scan,46868,50,5000,173486,1,0
105,scan,518,50,5000,4529,0,0
106,scan,142173,50,5000,175631,1,1
107,scan,4030,50,5000,17774,0,1
108,scan,12541,50,5000,167404,1,0
109,scan,15,50,5000,4098,0,0
110,scan,9,50,5000,3987,0,0
111,scan,5021,50,5000,139082,1,0
112,scan,129778,50,5000,167405,1,1
113,scan,3,50,5000,3957,0,0
114,scan,20814,50,5000,145804,1,1
115,scan,381,50,5000,4138,0,0
116,scan,14815,50,5000,157366,1,0
117,scan,1,50,5000,4058,0,0
118,scan,93990,50,5000,176372,1,1
119,scan,374,50,5000,4057,0,0
120,scan,26294,50,5000,4438,0,0
121,scan,192527,50,5000,177694,1,1
122,scan,28255,50,5000,165922,1,0
123,scan,213,50,5000,4137,0,0
124,scan,13995,50,5000,162155,1,0
125,scan,135772,50,5000,170420,1,0
126,scan,128786,50,5000,166893,1,0
127,scan,2,50,5000,4018,0,0
128,scan,27587,50,5000,167656,1,0
129,scan,93,50,5000,4098,0,0
130,scan,19,50,5000,4047,0,0
131,scan,349538,50,5000,175941,1,1
132,scan,79317,50,5000,172955,1,0
133,scan,2088,50,5000,4990,0,0
134,scan,11600,50,5000,165922,1,0
135,scan,10,50,5000,4058,0,0
136,scan,4,50,5000,4028,0,0
137,scan,353489,50,5000,170480,1,0
138,scan,325,50,5000,4338,0,0
139,scan,1,50,5000,3968,0,0
140,scan,195034,50,5000,17153,0,2
141,scan,289694,50,5000,176652,1,1
142,scan,4,50,5000,3978,0,0
143,scan,2812,50,5000,5391,0,0
144,scan,8,50,5000,3908,0,0
145,scan,8343,50,5000,167765,1,0
146,scan,10,50,5000,3957,0,0
147,scan,276,50,5000,4178,0,0
148,scan,29,50,5000,4037,0,0
149,scan,1,50,5000,3897,0,0
150,scan,1003,50,5000,4108,0,0
151,scan,70,50,5000,3937,0,0
152,scan,14,50,5000,3977,0,0
153,scan,4,50,5000,3917,0,0
154,scan,141159,50,5000,177814,1,1
155,scan,52,50,5000,4178,0,0
156,scan,79653,50,5000,156314,1,1
157,scan,25390,50,5000,171984,1,0
158,scan,178072,50,5000,168247,1,0
159,scan,1341,50,5000,4459,0,0
160,scan,67968,50,5000,6953,0,1
161,scan,46,50,5000,4077,0,0
162,scan,18485,50,5000,155873,1,1
163,scan,1,50,5000,3967,0,0
164,scan,78,50,5000,4068,0,0
165,scan,130,50,5000,4048,0,0
166,scan,3,50,5000,3927,0,0
167,scan,343358,50,5000,170019,1,1
168,scan,138000,50,5000,166382,1,0
169,scan,775,50,5000,4468,0,0
170,scan,2,50,5000,4008,0,0
171,scan,36,50,5000,3947,0,0
172,scan,3078,50,5000,5510,0,0
173,scan,109,50,5000,4018,0,0
174,scan,82080,50,5000,184848,1,0
175,scan,3034,50,5000,5650,0,0
176,scan,4987,50,5000,4739,0,0
177,scan,2775,50,5000,4579,0,0
178,scan,36890,50,5000,185529,1,0
179,scan,13481,50,5000,7404,0,1
180,scan,72,50,5000,3967,0,0
181,scan,7,50,5000,3937,0,0
182,scan,1626,50,5000,4298,0,0
183,scan,16870,50,5000,5721,0,0
184,scan,73,50,5000,3947,0,0
185,scan,436,50,5000,5510,0,0
186,scan,1356,50,5000,4308,0,0
187,scan,4,50,5000,3937,0,0
188,scan,17421,50,5000,6582,0,1
189,scan,1083,50,5000,5561,0,0
190,scan,13712,50,5000,5811,0,1
191,scan,39892,50,5000,161924,1,0
192,scan,5599,50,5000,7244,0,1
193,scan,39014,50,5000,6732,0,1
194,scan,163,50,5000,3988,0,0
195,scan,3,50,5000,3918,0,0
196,scan,24963,50,5000,152988,1,0
197,scan,221844,50,5000,182393,1,1
198,scan,162627,50,5000,162024,1,1
199,scan,715,50,5000,4939,0,0
200,scan,252,50,5000,4007,0,0
201,scan,27130,50,5000,158939,1,0
202,scan,23,50,5000,4138,0,0
203,scan,6729,50,5000,175450,1,0
204,scan,19264,50,5000,169318,1,0
205,scan,37,50,5000,4017,0,0
206,scan,687,50,5000,4368,0,0
207,scan,4,50,5000,3928,0,0
208,scan,421,50,5000,4569,0,0
209,scan,308340,50,5000,182032,1,1
210,scan,55208,50,5000,164910,1,0
211,scan,1,50,5000,3997,0,0
212,scan,1315,50,5000,4598,0,0
213,scan,2,50,5000,3928,0,0
214,scan,168783,50,5000,178695,1,0
215,scan,52,50,5000,4068,0,0
216,scan,30055,50,5000,170180,1,0
217,scan,52991,50,5000,172665,1,0
218,scan,347977,50,5000,166703,1,0
219,scan,1362,50,5000,4188,0,0
220,scan,351634,50,5000,182153,1,0
221,scan,243241,50,5000,170460,1,2
222,scan,283,50,5000,4017,0,0
223,scan,21333,50,5000,7524,0,1
224,scan,33210,50,5000,162185,1,0
225,scan,495346,50,5000,168987,1,1
226,scan,210691,50,5000,183214,1,0
227,scan,270,50,5000,4078,0,0
228,scan,741,50,5000,4097,0,0
229,scan,104173,50,5000,172615,1,1
230,scan,34073,50,5000,182983,1,0
231,scan,1317,50,5000,4168,0,0
232,scan,218,50,5000,4038,0,0
233,scan,83808,50,5000,5811,0,0
234,scan,595612,50,5000,173326,1,1
235,scan,57539,50,5000,163998,1,0
236,scan,47,50,5000,4088,0,0
237,scan,5,50,5000,3928,0,0
238,scan,12975,50,5000,7665,0,1
239,scan,127259,50,5000,175500,1,0
240,scan,5,50,5000,3988,0,0
241,scan,905,50,5000,5119,0,0
242,scan,453,50,5000,4198,0,0
243,scan,56,50,5000,4057,0,0
244,scan,219,50,5000,3957,0,0
245,scan,13917,50,5000,5461,0,0
246,scan,69915,50,5000,182634,1,0
247,scan,16,50,5000,4047,0,0
248,scan,100,50,5000,4028,0,0
249,scan,103974,50,5000,6593,0,1
250,scan,58,50,5000,4087,0,0
251,scan,7,50,5000,3917,0,0
252,scan,196049,50,5000,118002,1,0
253,scan,8698,50,5000,134763,1,1
254,scan,29,50,5000,4088,0,0
255,scan,495589,50,5000,6222,0,1
256,scan,100,50,5000,3957,0,0
257,scan,12,50,5000,3897,0,0
258,scan,49711,50,5000,171923,1,0
259,scan,7,50,5000,3978,0,0
260,scan,15891,50,5000,153078,1,0
261,scan,298,50,5000,4067,0,0
262,scan,161,50,5000,4058,0,0
263,scan,165207,50,5000,165581,1,0
264,scan,6213,50,5000,131066,1,0
265,scan,201410,50,5000,175530,1,1
266,scan,6,50,5000,3998,0,0
267,scan,36,50,5000,3988,0,0
268,scan,433,50,5000,4107,0,0
269,scan,10,50,5000,4018,0,0
270,scan,68,50,5000,3938,0,0
271,scan,295,50,5000,3957,0,0
272,scan,40444,50,5000,6823,0,1
273,scan,1,50,5000,3998,0,0
274,scan,1910,50,5000,6051,0,0
275,scan,32,50,5000,3937,0,0
276,scan,67,50,5000,3907,0,0
277,scan,1,50,5000,3908,0,0
278,scan,44788,50,5000,168196,1,1
279,scan,15,50,5000,4058,0,0
280,scan,91448,50,5000,186210,1,0
281,scan,2,50,5000,3968,0,0
282,scan,18,50,5000,4017,0,0
283,scan,529,50,5000,4639,0,0
284,scan,52,50,5000,4037,0,0
285,scan,73,50,5000,3957,0,0
286,scan,10,50,5000,3917,0,0
287,scan,74051,50,5000,171152,1,0
288,scan,28960,50,5000,144662,1,0
289,scan,3,50,5000,3968,0,0
290,scan,26757,50,5000,6792,0,1
291,scan,27399,50,5000,5881,0,0
292,scan,170,50,5000,4048,0,0
293,scan,2,50,5000,3907,0,0
294,scan,11156,50,5000,149350,1,0
295,scan,33132,50,5000,6152,0,1
296,scan,369,50,5000,4329,0,0
297,scan,2989,50,5000,5530,0,0
298,scan,3,50,5000,3937,0,0
299,scan,9,50,5000,3947,0,0
300,scan,878,50,5000,4649,0,0
301,scan,719,50,5000,4288,0,0
302,scan,2774,50,5000,4328,0,0
303,scan,3,50,5000,3968,0,0
304,scan,5,50,5000,3897,0,0
305,scan,37,50,5000,3897,0,0
306,scan,6,50,5000,3917,0,0
307,scan,695,50,5000,4098,0,0
308,scan,9,50,5000,3938,0,0
309,scan,10422,50,5000,15530,0,1
310,scan,21542,50,5000,5380,0,0
311,scan,42,50,5000,3928,0,0
312,scan,578720,50,5000,172094,1,1
313,scan,45506,50,5000,160191,1,0
314,scan,172,50,5000,4098,0,0
315,scan,551,50,5000,4128,0,0
316,scan,15185,50,5000,6042,0,0
317,scan,392,50,5000,4027,0,0
318,scan,3,50,5000,3917,0,0
319,scan,18,50,5000,3998,0,0
320,scan,14,50,5000,3948,0,0
321,scan,676,50,5000,4389,0,0
322,scan,3182,50,5000,5741,0,0
323,scan,153533,50,5000,171873,1,1
324,scan,365755,50,5000,192311,1,1
325,scan,126433,50,5000,181531,1,0
326,scan,22,50,5000,4168,0,0
327,scan,1769,50,5000,5620,0,0
328,scan,232,50,5000,4028,0,0
329,scan,52087,50,5000,7153,0,1
330,scan,8,50,5000,3917,0,0
331,scan,1441,50,5000,7314,0,1
332,scan,3,50,5000,3877,0,0
333,scan,446151,50,5000,166663,1,1
334,scan,191181,50,5000,182473,1,0
335,scan,188,50,5000,4067,0,0
336,scan,1672,50,5000,4779,0,0
337,scan,1,50,5000,3887,0,0
338,scan,91,50,5000,3997,0,0
339,scan,2403,50,5000,5641,0,0
340,scan,1550,50,5000,4929,0,0
341,scan,3907,50,5000,5450,0,0
342,scan,247105,50,5000,169769,1,0
343,scan,228,50,5000,4017,0,0
344,scan,862,50,5000,4909,0,0
345,scan,20621,50,5000,7875,0,1
346,scan,641,50,5000,4358,0,0
347,scan,41562,50,5000,165911,1,1
348,scan,2620,50,5000,5901,0,0
349,scan,46,50,5000,4008,0,0
350,scan,16686,50,5000,5240,0,0
351,scan,24,50,5000,3968,0,0
352,scan,15844,50,5000,7144,0,1
353,scan,239,50,5000,4037,0,0
354,scan,2684,50,5000,5240,0,0
355,scan,2,50,5000,3878,0,0
356,scan,4713,50,5000,6924,0,1
357,scan,24506,50,5000,155132,1,0
358,scan,10,50,5000,3977,0,0
359,scan,2,50,5000,3957,0,0
360,scan,249334,50,5000,172755,1,1
361,scan,320,50,5000,4047,0,0
362,scan,345,50,5000,4028,0,0
363,scan,2,50,5000,3918,0,0
364,scan,45,50,5000,4047,0,0
365,scan,26252,50,5000,5310,0,0
366,scan,8832,50,5000,5480,0,0
367,scan,278,50,5000,4027,0,0
368,scan,5,50,5000,3918,0,0
369,scan,365234,50,5000,161063,1,0
370,scan,2348,50,5000,5460,0,0
371,scan,46,50,5000,3967,0,0
372,scan,4686,50,5000,5360,0,0
373,scan,1104,50,5000,4879,0,0
374,scan,2928,50,5000,4659,0,0
375,scan,654,50,5000,3948,0,0
376,scan,60,50,5000,3937,0,0
377,scan,16,50,5000,4007,0,0
378,scan,2,50,5000,3958,0,0
379,scan,3,50,5000,3928,0,0
380,scan,472,50,5000,4048,0,0
381,scan,59,50,5000,3997,0,0
382,scan,99340,50,5000,173807,1,0
383,scan,6104,50,5000,5390,0,0
384,scan,10069,50,5000,7595,0,1
385,scan,101481,50,5000,176101,1,0
386,scan,5,50,5000,3988,0,0
387,scan,329882,50,5000,164088,1,1
388,scan,1495,50,5000,4939,0,0
389,scan,185012,50,5000,176702,1,0
390,scan,1,50,5000,3947,0,0
391,scan,583669,50,5000,167314,1,0
392,scan,237629,50,5000,186350,1,1
393,scan,36120,50,5000,178927,1,0
394,scan,5394,50,5000,5551,0,0
395,scan,467860,50,5000,169248,1,1
396,scan,58,50,5000,4047,0,0
397,scan,254,50,5000,4017,0,0
398,scan,17,50,5000,4008,0,0
399,scan,5,50,5000,3977,0,0
400,scan,32739,50,5000,155132,1,0
401,scan,35,50,5000,4007,0,0
402,scan,126200,50,5000,6753,0,1
403,scan,214,50,5000,4048,0,0
404,scan,179,50,5000,4017,0,0
405,scan,162506,50,5000,6983,0,1
406,scan,189877,50,5000,180619,1,0
407,scan,1030,50,5000,4429,0,0
408,scan,197169,50,5000,159430,1,0
409,scan,1,50,5000,3967,0,0
410,scan,256,50,5000,3978,0,0
411,scan,9559,50,5000,169439,1,0
412,scan,178,50,5000,4087,0,0
413,scan,275,50,5000,4018,0,0
414,scan,6,50,5000,3938,0,0
415,scan,17956,50,5000,7544,0,1
416,scan,24,50,5000,4077,0,0
417,scan,35,50,5000,3937,0,0
418,scan,17300,50,5000,5811,0,0
419,scan,2,50,5000,5330,0,0
420,scan,7489,50,5000,6983,0,0
421,scan,9,50,5000,5410,0,0
422,scan,2,50,5000,5581,0,0
423,scan,153,50,5000,5691,0,0
424,scan,13,50,5000,4819,0,0
425,scan,159,50,5000,3987,0,0
426,scan,218,50,5000,3978,0,0
427,scan,337612,50,5000,172063,1,0
428,scan,9943,50,5000,5520,0,0
429,scan,423023,50,5000,181431,1,1
430,scan,186354,50,5000,157847,1,1
431,scan,1,50,5000,4018,0,0
432,scan,69,50,5000,4970,0,0
433,scan,2435,50,5000,4698,0,0
434,scan,16,50,5000,3978,0,0
435,scan,12,50,5000,3938,0,0
436,scan,146606,50,5000,176962,1,0
437,scan,12,50,5000,3958,0,0
438,scan,113465,50,5000,169018,1,1
439,scan,1,50,5000,4007,0,0
440,scan,3055,50,5000,5641,0,0
441,scan,138,50,5000,4047,0,0
442,scan,75,50,5000,4128,0,0
443,scan,314,50,5000,4860,0,0
444,scan,556,50,5000,4198,0,0
445,scan,579,50,5000,4288,0,0
446,scan,33,50,5000,3937,0,0
447,scan,248756,50,5000,169058,1,0
448,scan,187398,50,5000,175139,1,1
449,scan,2508,50,5000,5500,0,0
450,scan,1,50,5000,3927,0,0
451,scan,14971,50,5000,5540,0,0
452,scan,2,50,5000,3917,0,0
453,scan,17003,50,5000,6022,0,0
454,scan,293703,50,5000,173797,1,0
455,scan,8262,50,5000,5330,0,0
456,scan,11,50,5000,3947,0,0
457,scan,192210,50,5000,7123,0,1
458,scan,419,50,5000,4078,0,0
459,scan,67,50,5000,4037,0,0
460,scan,2153,50,5000,5470,0,0
461,scan,434,50,5000,3927,0,0
462,scan,1914,50,5000,4979,0,0
463,scan,1503,50,5000,4469,0,0
464,scan,2,50,5000,3918,0,0
465,scan,663,50,5000,3947,0,0
466,scan,13,50,5000,3897,0,0
467,scan,1963,50,5000,4709,0,0
468,scan,290,50,5000,3988,0,0
469,scan,54,50,5000,4017,0,0
470,scan,30,50,5000,3977,0,0
471,scan,107137,50,5000,181091,1,0
472,scan,148308,50,5000,176662,1,0
473,scan,1,50,5000,3958,0,0
474,scan,559,50,5000,4088,0,0
475,scan,14516,50,5000,7273,0,1
476,scan,3051,50,5000,4048,0,0
477,scan,25021,50,5000,5440,0,0
478,scan,66300,50,5000,187522,1,0
479,scan,61659,50,5000,175069,1,0
480,scan,70,50,5000,3997,0,0
481,scan,4,50,5000,3968,0,0
482,scan,108,50,5000,4058,0,0
483,scan,103290,50,5000,165651,1,0
484,scan,16870,50,5000,5120,0,0
485,scan,17,50,5000,4018,0,0
486,scan,255,50,5000,3967,0,0
487,scan,233,50,5000,4028,0,0
488,scan,78,50,5000,3978,0,0
489,scan,244,50,5000,4007,0,0
490,scan,119874,50,5000,175981,1,0
491,scan,4923,50,5000,5340,0,0
492,scan,32405,50,5000,6743,0,1
493,scan,92325,50,5000,185488,1,0
494,scan,1,50,5000,3968,0,0
495,scan,445966,50,5000,5912,0,0
496,scan,735,50,5000,4278,0,0
497,scan,67464,50,5000,6873,0,1
498,scan,4376,50,5000,7624,0,1
499,scan,223969,50,5000,165982,1,0
500,scan,1,50,5000,3977,0,0
501,scan,525788,50,5000,174558,1,1
502,scan,131,50,5000,4027,0,0
503,scan,9549,50,5000,4609,0,0
504,scan,17353,50,5000,11391,0,1
505,scan,2065,50,5000,5430,0,0
506,scan,7,50,5000,3997,0,0
507,scan,374478,50,5000,179508,1,1
508,scan,149570,50,5000,173887,1,0
509,scan,2,50,5000,4007,0,0
510,scan,875,50,5000,4038,0,0
511,scan,53007,50,5000,5610,0,0
512,scan,1248,50,5000,5009,0,0
513,scan,225479,50,5000,168797,1,0
514,scan,8918,50,5000,8727,0,1
515,scan,115,50,5000,4148,0,0
516,scan,16122,50,5000,5340,0,0
517,scan,4703,50,5000,4709,0,0
518,scan,28691,50,5000,7855,0,1
519,scan,465,50,5000,4057,0,0
520,scan,13,50,5000,3928,0,0
521,scan,408,50,5000,4008,0,0
522,scan,1414,50,5000,4809,0,0
523,scan,300292,50,5000,169439,1,0
524,scan,19773,50,5000,153869,1,0
525,scan,902,50,5000,4288,0,0
526,scan,36,50,5000,3987,0,0
527,scan,55522,50,5000,6612,0,1
528,scan,1,50,5000,3887,0,0
529,scan,69220,50,5000,182463,1,0
530,scan,266,50,5000,4047,0,0
531,scan,6,50,5000,3957,0,0
532,scan,250,50,5000,3958,0,0
533,scan,5,50,5000,3958,0,0
534,scan,35112,50,5000,6863,0,1
535,scan,37871,50,5000,164259,1,0
536,scan,104,50,5000,4027,0,0
537,scan,4,50,5000,3918,0,0
538,scan,48,50,5000,4068,0,0
539,scan,53,50,5000,4027,0,0
540,scan,14,50,5000,3927,0,0
541,scan,3,50,5000,3888,0,0
542,scan,94,50,5000,3938,0,0
543,scan,1,50,5000,3927,0,0
544,scan,280148,50,5000,178886,1,2
545,scan,11,50,5000,3957,0,0
546,scan,14,50,5000,3967,0,0
547,scan,1508,50,5000,4098,0,0
548,scan,5,50,5000,3927,0,0
549,scan,3554,50,5000,7674,0,1
550,scan,233181,50,5000,173045,1,0
551,scan,142377,50,5000,17283,0,1
552,scan,170149,50,5000,174228,1,0
553,scan,2552,50,5000,4408,0,0
554,scan,4,50,5000,4048,0,0
555,scan,32867,50,5000,5340,0,0
556,scan,63757,50,5000,172204,1,0
557,scan,305923,50,5000,173115,1,0
558,scan,1,50,5000,3988,0,0
559,scan,5710,50,5000,5320,0,0
560,scan,12,50,5000,3938,0,0
561,scan,63,50,5000,3927,0,0
562,scan,141,50,5000,4067,0,0
563,scan,1,50,5000,3907,0,0
564,scan,11572,50,5000,5590,0,0
565,scan,138966,50,5000,214954,1,1
566,scan,636,50,5000,4078,0,0
567,scan,59,50,5000,4028,0,0
568,scan,560,50,5000,4037,0,0
569,scan,3266,50,5000,5340,0,0
570,scan,2,50,5000,4037,0,0
571,scan,3167,50,5000,4649,0,0
572,scan,21,50,5000,4038,0,0
573,scan,67,50,5000,4007,0,0
574,scan,5,50,5000,3947,0,0
575,scan,1,50,5000,3938,0,0
576,scan,12299,50,5000,6933,0,1
577,scan,1,50,5000,3908,0,0
578,scan,15763,50,5000,5891,0,0
579,scan,6284,50,5000,5180,0,0
580,scan,75,50,5000,3937,0,0
581,scan,15210,50,5000,5550,0,0
582,scan,263039,50,5000,164690,1,1
583,scan,69,50,5000,3988,0,0
584,scan,1131,50,5000,4969,0,0
585,scan,7,50,5000,3927,0,0
586,scan,182,50,5000,4028,0,0
587,scan,480988,50,5000,167996,1,1
588,scan,26388,50,5000,5761,0,0
589,scan,61698,50,5000,4840,0,0
590,scan,72,50,5000,3978,0,0
591,scan,43749,50,5000,176281,1,0
592,scan,84888,50,5000,174568,1,1
593,scan,81633,50,5000,157776,1,1
594,scan,3845,50,5000,5561,0,0
595,scan,9746,50,5000,5411,0,0
596,scan,5,50,5000,3958,0,0
597,scan,845,50,5000,4568,0,0
598,scan,25,50,5000,3967,0,0
599,scan,3,50,5000,3897,0,0
600,scan,4,50,5000,3938,0,0
601,scan,16,50,5000,3958,0,0
602,scan,78,50,5000,3987,0,0
603,scan,119412,50,5000,168116,1,0
604,scan,4724,50,5000,5620,0,0
605,scan,9,50,5000,3968,0,0
606,scan,107,50,5000,4008,0,0
607,scan,402,50,5000,4198,0,0
608,scan,1008,50,5000,4359,0,0
609,scan,8,50,5000,3917,0,0
610,scan,14018,50,5000,5881,0,0
611,scan,167,50,5000,4048,0,0
612,scan,469893,50,5000,177013,1,1
613,scan,1,50,5000,3988,0,0
614,scan,6,50,5000,3967,0,0
615,scan,2,50,5000,3957,0,0
616,scan,3,50,5000,3908,0,0
617,scan,1337,50,5000,4158,0,0
618,scan,1646,50,5000,4539,0,0
619,scan,3787,50,5000,4819,0,0
620,scan,354837,50,5000,168667,1,0
621,scan,2,50,5000,3967,0,0
622,scan,271115,50,5000,174578,1,1
623,scan,1,50,5000,3958,0,0
624,scan,1,50,5000,3968,0,0
625,scan,167115,50,5000,175840,1,0
626,scan,6,50,5000,3977,0,0
627,scan,2940,50,5000,5290,0,0
628,scan,111922,50,5000,182723,1,0
629,scan,14,50,5000,4018,0,0
630,scan,7,50,5000,4047,0,0
631,scan,451,50,5000,4058,0,0
632,scan,2,50,5000,3918,0,0
633,scan,8,50,5000,4429,0,0
634,scan,9546,50,5000,4709,0,0
635,scan,70200,50,5000,9278,0,1
636,scan,2051,50,5000,4588,0,0
637,scan,2,50,5000,3887,0,0
638,scan,2827,50,5000,4789,0,0
639,scan,16,50,5000,3967,0,0
640,scan,144725,50,5000,174207,1,0
641,scan,5,50,5000,3958,0,0
642,scan,133288,50,5000,175260,1,0
643,scan,95,50,5000,4017,0,0
644,scan,249190,50,5000,5380,0,0
645,scan,1,50,5000,3897,0,0
646,scan,23578,50,5000,167685,1,1
647,scan,7861,50,5000,119114,1,1
648,scan,4883,50,5000,4999,0,0
649,scan,4042,50,5000,5500,0,0
650,scan,1847,50,5000,5831,0,0
651,scan,1,50,5000,3897,0,0
652,scan,3,50,5000,3937,0,0
653,scan,22,50,5000,4008,0,0
654,scan,11701,50,5000,7063,0,1
655,scan,3,50,5000,3927,0,0
656,scan,26087,50,5000,7905,0,1
657,scan,10,50,5000,3908,0,0
658,scan,227,50,5000,3987,0,0
659,scan,298,50,5000,4017,0,0
660,scan,3934,50,5000,5540,0,0
661,scan,14,50,5000,3958,0,0
662,scan,30821,50,5000,178996,1,0
663,scan,59,50,5000,4087,0,0
664,scan,216,50,5000,4048,0,0
665,scan,6086,50,5000,5129,0,0
666,scan,20,50,5000,4038,0,0
667,scan,422887,50,5000,8516,0,1
668,scan,12,50,5000,4028,0,0
669,scan,20368,50,5000,5290,0,0
670,scan,230973,50,5000,177714,1,0
671,scan,35,50,5000,3998,0,0
672,scan,1341,50,5000,4017,0,0
673,scan,21371,50,5000,5711,0,0
674,scan,35463,50,5000,169588,1,1
675,scan,1138,50,5000,4258,0,0
676,scan,160,50,5000,4047,0,0
677,scan,554,50,5000,4128,0,0
678,scan,37237,50,5000,119234,1,1
679,scan,55593,50,5000,137558,1,0
680,scan,4,50,5000,3988,0,0
681,scan,53,50,5000,4048,0,0
682,scan,4,50,5000,3957,0,0
683,scan,1453,50,5000,4609,0,0
684,scan,777,50,5000,4419,0,0
685,scan,218330,50,5000,177654,1,1
686,scan,64229,50,5000,144592,1,0
687,scan,206,50,5000,4147,0,0
688,scan,9,50,5000,3938,0,0
689,scan,743,50,5000,4028,0,0
690,scan,650,50,5000,4027,0,0
691,scan,27470,50,5000,5831,0,0
692,scan,2033,50,5000,4979,0,0
693,scan,5,50,5000,3917,0,0
694,scan,16,50,5000,5901,0,0
695,scan,180,50,5000,4068,0,0
696,scan,26,50,5000,4017,0,0
697,scan,430,50,5000,4118,0,0
698,scan,17596,50,5000,6933,0,1
699,scan,519,50,5000,4148,0,0
700,scan,49354,50,5000,8035,0,1
701,scan,181806,50,5000,174998,1,0
702,scan,42198,50,5000,165521,1,0
703,scan,2924,50,5000,4439,0,0
704,scan,1,50,5000,3928,0,0
705,scan,178239,50,5000,7954,0,1
706,scan,4951,50,5000,5370,0,0
707,scan,39114,50,5000,5661,0,0
708,scan,547197,50,5000,164619,1,1
709,scan,24,50,5000,4087,0,0
710,scan,50,50,5000,4048,0,0
711,scan,121293,50,5000,177463,1,0
712,scan,12094,50,5000,72787,1,0
713,scan,17,50,5000,3997,0,0
714,scan,79,50,5000,4058,0,0
